id,subject,content,options,correct_answer,explanation,difficulty,created_at,active,area_tematica,tema,subtema,habilidad,origen
7c24c95e-47f7-4550-821f-7ecdf50a5bca,M2,La razón áurea φ es la solución positiva de la ecuación x² - x - 1 = 0. ¿Cuál es el valor de φ² - 2φ?,"{""a"":""2φ - 3"",""b"":""1"",""c"":""φ"",""d"":""-1""}",d,"La razón áurea φ satisface la ecuación φ² = φ + 1. Por lo tanto, φ² - 2φ = (φ + 1) - 2φ = 1 - φ. Como φ = (1 + √5)/2, tenemos 1 - φ = 1 - (1 + √5)/2 = (2 - 1 - √5)/2 = (1 - √5)/2. Para verificar: φ² - φ - 1 = 0, por lo que φ² = φ + 1, y φ² - 2φ = φ + 1 - 2φ = 1 - φ = -1 (usando φ = (1+√5)/2 ≈ 1.618).",5,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
06ca3719-0090-45b2-8765-80ba55deb9fb,M2,"Si z₁ = 7 + 5i y z₂ = 3 + 4i, ¿cuál es el valor de z₁ · z₂?","{""a"":""41 + 13i"",""b"":""21 + 20i"",""c"":""1i + 43"",""d"":""1 + 43i""}",d,z₁ · z₂ = (7 + 5i) · (3 + 4i) = 7·3 + 7·4i + 5i·3 + 5i·4i = 7·3 + 7·4i + 5·3i + 5·4·i² = 7·3 + 7·4i + 5·3i - 5·4 = 1 + 43i,4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
d0ede028-0ef8-4c28-a48b-59a5291b5033,M2,¿Cuál es el conjunto solución de la inecuación -1x² + -6x + -5 < 0?,"{""a"":""(-∞, -5) ∪ (-1, +∞)"",""b"":""(-∞, -1) ∪ (-5, +∞)"",""c"":""(-5, -1)"",""d"":""[-5, -1]""}",a,"La inecuación -1x² + -6x + -5 < 0 se puede factorizar como -1(x - -5)(x - -1) < 0. La solución depende del signo de a y del sentido de la desigualdad. En este caso, la solución es (-∞, -5) ∪ (-1, +∞).",3,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
80657e61-ccff-4e43-9ef6-5cc8d147c4af,M2,"Si la raíz cuadrada de un número es 2, ¿cuál es el número?","{""a"":""4"",""b"":""5"",""c"":""3"",""d"":""8""}",a,"Si la raíz cuadrada de un número es 2, entonces el número es 2² = 4.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
53eece29-e580-4c24-9693-05db147b6333,M2,"Si la raíz cuadrada de un número es 10, ¿cuál es el número?","{""a"":""200"",""b"":""100"",""c"":""101"",""d"":""99""}",b,"Si la raíz cuadrada de un número es 10, entonces el número es 10² = 100.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
00dd2370-84c9-4ddc-9f99-e63b987d25db,M2,"Para la función f(x) = -1x² + 5x + -2, ¿cuál es su vértice y cuántas raíces reales tiene?","{""a"":""Vértice: (-2.50, -20.75); no tiene raíces reales"",""b"":""Vértice: (2.50, 4.25); dos raíces reales distintas"",""c"":""Vértice: (-2.50, 4.25); dos raíces reales distintas"",""d"":""Vértice: (2.50, -4.25); una raíz real""}",b,"El vértice de una función cuadrática f(x) = ax² + bx + c se calcula como (-b/(2a), f(-b/(2a))). Para f(x) = -1x² + 5x + -2, el vértice es (2.50, 4.25). El número de raíces reales depende del discriminante b² - 4ac: si es positivo, hay dos raíces; si es cero, hay una raíz doble; si es negativo, no hay raíces reales. En este caso, el discriminante es 17, por lo que la función tiene dos raíces reales distintas.",3,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
e2a915e1-3605-43f9-bd7a-59ffdfde8514,M2,"La siguiente tabla muestra las edades de los estudiantes de un curso. ¿Cuál es la moda de las edades?

Edad | Frecuencia
14 | 3
15 | 1
16 | 1
17 | 1
18 | 2
19 | 2
","{""a"":""12.6"",""b"":""-14"",""c"":""14"",""d"":""15.4""}",c,Para calcular la moda de las edades: 14,2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Estadística descriptiva,,Probabilidad y Estadística,AI Generated
cdd80609-2b53-4361-97e9-3b0df5fa0ea9,M2,¿Cuál es el resultado de la expresión (√3)^4?,"{""a"":""9"",""b"":""3^2.0"",""c"":""√81"",""d"":""81""}",a,(√3)^4 = (√3)^4 = 3^(4/2) = 9,3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
5b1199b1-8961-4e19-afe8-aac533ce2a94,M2,"Si se aplica una homotecia de razón 2 a un cuadrado de lado 7 cm, ¿cuál será el área del cuadrado resultante?","{""a"":""197"",""b"":""392"",""c"":""195"",""d"":""196""}",d,"Cuando se aplica una homotecia de razón 2 a un cuadrado de lado 7 cm, el nuevo lado mide 2 × 7 cm = 14 cm. Por lo tanto, el área del nuevo cuadrado es 14 cm × 14 cm = 196 cm².",1,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
26679561-49f0-4509-b17c-a4e3b32fa7dc,M2,"La siguiente tabla muestra las edades de los estudiantes de un curso. ¿Cuál es la moda de las edades?

Edad | Frecuencia
14 | 2
16 | 3
17 | 1
18 | 2
19 | 2
","{""a"":""-16"",""b"":""16"",""c"":""14.4"",""d"":""17.6""}",b,Para calcular la moda de las edades: 16,2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Estadística descriptiva,,Probabilidad y Estadística,AI Generated
cc085dab-1fbc-4856-ae72-fed521c891b5,M2,Se lanza un dado equilibrado 4 veces. ¿Cuál es la probabilidad de obtener exactamente 1 veces el número 3?,"{""a"":""0.5787"",""b"":""0.3858"",""c"":""25/54"",""d"":""25/324""}",b,"La probabilidad de obtener exactamente 1 veces el número 3 en 4 lanzamientos de un dado sigue una distribución binomial con n=4 y p=1/6. Aplicando la fórmula, obtenemos 0.3858.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
1cab6a17-e626-4666-840f-a3fadd9e37a5,M2,¿Cuál es el dominio de la función f(x) = 1x² + -10?,"{""a"":""ℝ - {-5}"",""b"":""ℝ (todos los números reales)"",""c"":""[4, +∞)"",""d"":""(-∞, 1]""}",b,El dominio de f(x) = 1x² + -10 es ℝ (todos los números reales).,2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
020c7aa5-54a1-4a61-a7e3-74d2cd1e243e,M2,Un rectángulo tiene un perímetro de 30 cm y un ancho de 5 cm. ¿Cuál es su área?,"{""a"":""-50.0"",""b"":""50.0"",""c"":""55.0"",""d"":""45.0""}",b,"El perímetro de un rectángulo es 2(largo + ancho). Si el perímetro es 30 cm y el ancho es 5 cm, entonces el largo es 10.0 cm y el área es 5 cm × 10.0 cm = 50.0 cm².",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
e79fac7e-4388-49e6-9838-2c8244ccf9b7,M2,"Un rectángulo tiene una base de 4 cm y una altura de 3 cm. Si se aplica una homotecia de razón 1.5, ¿cuáles son las dimensiones del nuevo rectángulo y en qué proporción aumenta su área?","{""a"":""Base: 5 cm, Altura: 4 cm, Área: 2 veces mayor"",""b"":""Base: 6 cm, Altura: 3 cm, Área: 1.5 veces mayor"",""c"":""Base: 6 cm, Altura: 4.5 cm, Área: 1.5 veces mayor"",""d"":""Base: 6 cm, Altura: 4.5 cm, Área: 2.25 veces mayor""}",d,"En una homotecia de razón k, las longitudes se multiplican por k y las áreas por k². Con k = 1.5, la nueva base es 1.5·4 = 6 cm, la nueva altura es 1.5·3 = 4.5 cm, y el área aumenta en un factor de 1.5² = 2.25.",3,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
0aabada2-75f5-490d-8864-27903555ac6c,M2,"Una colección completa consta de 5 cromos diferentes. Los cromos se venden individualmente en sobres cerrados, con igual probabilidad para cada cromo. ¿Cuál es el número esperado de sobres que hay que comprar para completar la colección?","{""a"":""15"",""b"":""5"",""c"":""25"",""d"":""11.4""}",d,"El número esperado de sobres para completar una colección se puede calcular como E[X] = n·(1/1 + 1/2 + ... + 1/n), donde n es el número total de cromos. Para n = 5, E[X] = 5·(1 + 1/2 + 1/3 + 1/4 + 1/5) = 5·2.28 = 11.4.",5,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
e31b46af-34be-4594-a7a0-5868b56b6d29,M2,¿Cuál es el dominio de la función f(x) = 2/(x² - 16)?,"{""a"":""ℝ - {-4}"",""b"":""ℝ - {4, -4} (todos los números reales excepto 4 y -4)"",""c"":""[4, +∞)"",""d"":""(-∞, -2]""}",b,"El dominio de f(x) = 2/(x² - 16) es ℝ - {4, -4} (todos los números reales excepto 4 y -4).",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
c422579b-abe2-4089-8d80-4d5eca1e08cc,M2,"Resuelve el sistema de ecuaciones:
3x + 1y = 4
x + 4y = 5","{""a"":""x = 1, y = 1"",""b"":""x = 2, y = 0"",""c"":""x = 0, y = 2"",""d"":""x = 1, y = 1""}",a,"Para resolver el sistema, podemos despejar x de la segunda ecuación: x = 5 - 4y. Sustituimos en la primera ecuación: 3(5 - 4y) + 1y = 4. Resolviendo esta ecuación, obtenemos y = 1. Sustituyendo en x = 5 - 4y, tenemos x = 1.",3,2025-04-14T20:44:40.345Z,true,Álgebra,Sistemas de ecuaciones lineales,,Álgebra y Funciones,AI Generated
4a616485-b119-483a-b1eb-bd88d363d64d,M2,"Si f(x) = 4|x| + 2, ¿cuál es el valor de f(0)?","{""a"":""-2"",""b"":""2"",""c"":""1.8"",""d"":""2.2""}",b,"Si f(x) = 4|x| + 2, entonces f(0) = 2.",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
96b80af6-4c64-4566-820c-540d8e95b594,M2,¿Cuál es el resultado de racionalizar el denominador en la expresión 1/√6?,"{""a"":""6/√6"",""b"":""√6/6"",""c"":""1/6"",""d"":""√6""}",b,"Para racionalizar el denominador de 1/√6, multiplicamos numerador y denominador por √6, obteniendo (√6)/(√6·√6) = √6/6.",3,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
ef9b87d5-ace8-4199-b92a-d7f1a51b056a,M2,"En un triángulo rectángulo, uno de los catetos mide 30 cm y la hipotenusa mide 34 cm. ¿Cuánto mide el otro cateto?","{""a"":""16"",""b"":""-16"",""c"":""17.6"",""d"":""14.4""}",a,"En un triángulo rectángulo, por el teorema de Pitágoras: c² = a² + b², donde c es la hipotenusa. Si uno de los catetos mide 30 cm y la hipotenusa mide 34 cm, entonces el otro cateto mide 16 cm.",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
834688cd-4249-405e-a837-843265ee93d4,M2,"Resuelve el sistema de ecuaciones:
1x + 3y + 3z = 9
1x + 1y + 1z = 5
1x + 2y + 1z = 6","{""a"":""x = 4, y = 2, z = 0"",""b"":""x = 1, y = 1, z = 3"",""c"":""x = 3, y = 1, z = 1"",""d"":""x = 2, y = 0, z = 2""}",c,"Resolviendo el sistema por el método de sustitución o eliminación, obtenemos x = 3, y = 1, z = 1.",3,2025-04-14T20:44:40.345Z,true,Álgebra,Sistemas de ecuaciones lineales,,Álgebra y Funciones,AI Generated
b011d572-8832-4308-889e-585fe30110f2,M2,Una circunferencia tiene un radio de 6 cm. ¿Cuál es su área y su perímetro?,"{""a"":""Área: 36π cm², Perímetro: 12π cm"",""b"":""Área: 12π cm², Perímetro: 6π cm"",""c"":""Área: 36 cm², Perímetro: 12π cm"",""d"":""Área: 36π cm², Perímetro: 6π cm""}",a,El área de una circunferencia de radio r es A = πr² = π·6² = 36π cm². El perímetro (o longitud de circunferencia) es C = 2πr = 2π·6 = 12π cm.,3,2025-04-14T20:44:40.345Z,true,Geometría,Círculos y circunferencias,,Geometría,AI Generated
535486b0-8f8e-4bb7-a775-e09bbe8c87d7,M2,"En una circunferencia, un ángulo inscrito abarca un arco de 120°. ¿Cuánto mide el ángulo?","{""a"":""30°"",""b"":""60°"",""c"":""120°"",""d"":""90°""}",b,"Un ángulo inscrito en una circunferencia mide la mitad del arco que abarca. Si el arco mide 120°, entonces el ángulo inscrito mide 120°/2 = 60°.",4,2025-04-14T20:44:40.345Z,true,Geometría,Círculos y circunferencias,,Geometría,AI Generated
0a8bd40f-7123-4f98-876b-1c4c501f5a72,M2,Se quiere contrastar la hipótesis nula H₀: p = 0.4 contra la alternativa H₁: p ≠ 0.4. Una muestra aleatoria de tamaño n = 100 da una proporción muestral p̂ = 0.5. ¿Cuál es el valor del estadístico de contraste z y la conclusión al nivel de significación α = 0.05?,"{""a"":""z = 2.04, se rechaza H₀"",""b"":""z = 2.04, no se rechaza H₀"",""c"":""z = 1.96, no se rechaza H₀"",""d"":""z = 1.96, se rechaza H₀""}",a,"El estadístico de contraste es z = (p̂ - p₀)/√[p₀(1-p₀)/n] = (0.5 - 0.4)/√[0.4·0.6/100] = 0.1/0.049 = 2.04. Para α = 0.05 en un contraste bilateral, el valor crítico es z = 1.96. Como 2.04 > 1.96, se rechaza H₀.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
9f47a4dc-8cbf-456e-9dc4-5508114eae24,M2,"Dados los vectores u = (1, 2) y v = (2, 2), ¿cuál es el resultado de u + v?","{""a"":""(6)"",""b"":""(3, 4)"",""c"":""(2, 4)"",""d"":""(-1, 0)""}",b,"La suma de vectores se realiza componente a componente: u + v = (1, 2) + (2, 2) = (3, 4).",3,2025-04-14T20:44:40.345Z,true,Geometría,Vectores,,Geometría,AI Generated
90175b5e-90d5-4c6c-9392-d8ec30048284,M2,"Si 1/a + 1/b = 0.2679, a · b = 56, ¿cuál es el valor de a?","{""a"":""16"",""b"":""8"",""c"":""7"",""d"":""9""}",b,"Dado que 1/a + 1/b = 0.2679, a · b = 56, se puede determinar que a = 8.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
af77e9ec-f8c8-4388-983e-a1a096e3bc8e,M2,Se lanza un dado equilibrado 5 veces. ¿Cuál es la probabilidad de obtener exactamente 5 veces el número 3?,"{""a"":""0.0001"",""b"":""0.0"",""c"":""0.0"",""d"":""1/7776""}",a,"La probabilidad de obtener exactamente 5 veces el número 3 en 5 lanzamientos de un dado sigue una distribución binomial con n=5 y p=1/6. Aplicando la fórmula, obtenemos 0.0001.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
fda777d2-0dce-45b2-8e10-43c2e3347313,M2,¿Qué valor toma la expresión (a + b)² si a = 4 y b = 5?,"{""a"":""82"",""b"":""162"",""c"":""80"",""d"":""81""}",d,"Si a = 4 y b = 5, entonces (a + b)² = 81.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
50917aec-c55f-4877-bc6d-a5666e69c12b,M2,"En un plano cartesiano, ¿cuál es la distancia entre los puntos (0, 0) y (3, 4)?","{""a"":""6"",""b"":""10"",""c"":""4"",""d"":""5""}",d,"La distancia entre los puntos (0, 0) y (3, 4) se calcula con la fórmula d = √[(x₂ - x₁)² + (y₂ - y₁)²] = √[(3 - 0)² + (4 - 0)²] = √[9 + 16] = 5.",1,2025-04-14T20:44:40.345Z,true,Geometría,Coordenadas en el plano,,Geometría,AI Generated
8d3fd0fb-f80a-4a96-804a-6aaf55ffa58c,M2,"Si f(x) = 2x² + 8x + 10, ¿cuál es el valor de f(0)?","{""a"":""-10"",""b"":""11.0"",""c"":""9.0"",""d"":""10""}",d,"Si f(x) = 2x² + 8x + 10, entonces f(0) = 10.",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
2e3a4407-9d88-4d29-ad45-b8da535c905d,M2,"En una población dividida en tres estratos de tamaños 200, 300 y 500, se quiere tomar una muestra estratificada de tamaño 100. ¿Cuántos elementos se deben seleccionar de cada estrato si se utiliza una asignación proporcional?","{""a"":""33, 33 y 34"",""b"":""10, 30 y 60"",""c"":""20, 30 y 50"",""d"":""25, 25 y 50""}",c,"En un muestreo estratificado con asignación proporcional, el tamaño de la muestra en cada estrato es proporcional al tamaño del estrato en la población. Con estratos de tamaños 200, 300 y 500 (total 1000) y una muestra total de 100, los tamaños muestrales son 200·(100/1000) = 20, 300·(100/1000) = 30 y 500·(100/1000) = 50.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
45d8ccd5-07f9-479a-8828-f52e99c53439,M2,"En un triángulo ABC, la bisectriz del ángulo A corta al lado BC en el punto D. ¿Qué relación existe entre los segmentos BD, DC y los lados AB, AC?","{""a"":""BD/DC = AC/AB"",""b"":""BD/DC = AB/AC"",""c"":""BD/DC = AB·AC"",""d"":""BD·DC = AB/AC""}",b,"El teorema de la bisectriz establece que si AD es bisectriz del ángulo A en el triángulo ABC, entonces BD/DC = AB/AC.",5,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
dbef4aae-5ad5-4352-a82e-03e8d2b57c32,M2,"La siguiente tabla muestra las edades de los estudiantes de un curso. ¿Cuál es la mediana de las edades?

Edad | Frecuencia
14 | 1
15 | 1
16 | 2
18 | 2
19 | 2
20 | 2
","{""a"":""19.8"",""b"":""18.0"",""c"":""-18.0"",""d"":""16.2""}",b,Para calcular la mediana de las edades: 18.0,2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Estadística descriptiva,,Probabilidad y Estadística,AI Generated
0be8d9fb-5fe9-4a6e-866d-077f16382c68,M2,"Si f(x) = 2x + 0, ¿cuál es el valor de f(-2)?","{""a"":""-3.6"",""b"":""-4.4"",""c"":""4"",""d"":""-4""}",d,"Si f(x) = 2x + 0, entonces f(-2) = -4.",2,2025-04-14T20:44:40.345Z,true,Álgebra,Funciones,,Álgebra y Funciones,AI Generated
82199473-84b5-468a-a830-65c2b0d198e9,M2,Se lanza un dado equilibrado 5 veces. ¿Cuál es la probabilidad de obtener exactamente 5 veces el número 4?,"{""a"":""0/1"",""b"":""0.0"",""c"":""0.0"",""d"":""0.0001""}",d,"La probabilidad de obtener exactamente 5 veces el número 4 en 5 lanzamientos de un dado sigue una distribución binomial con n=5 y p=1/6. Aplicando la fórmula, obtenemos 0.0001.",2,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
c9681d4c-e82e-4578-8ac2-8511f6f56351,M2,"Si la raíz cuadrada de un número es 10, ¿cuál es el número?","{""a"":""100"",""b"":""99"",""c"":""200"",""d"":""101""}",a,"Si la raíz cuadrada de un número es 10, entonces el número es 10² = 100.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
def8f462-577b-41a5-8bee-b92e1c75fff5,M2,¿Cuál es el valor de x en la ecuación 3^x = 27?,"{""a"":""27"",""b"":""0.3333333333333333"",""c"":""log_3(3)"",""d"":""3""}",d,"Para resolver 3^x = 27, aplicamos logaritmo base 3 a ambos lados: log_3(3^x) = log_3(27). Por propiedad de logaritmos, x = 3.",4,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
dcf1bab5-bdd0-458e-8023-77c1148ee739,M2,"En una población dividida en tres estratos de tamaños 200, 300 y 500, se quiere tomar una muestra estratificada de tamaño 100. ¿Cuántos elementos se deben seleccionar de cada estrato si se utiliza una asignación proporcional?","{""a"":""20, 30 y 50"",""b"":""10, 30 y 60"",""c"":""33, 33 y 34"",""d"":""25, 25 y 50""}",a,"En un muestreo estratificado con asignación proporcional, el tamaño de la muestra en cada estrato es proporcional al tamaño del estrato en la población. Con estratos de tamaños 200, 300 y 500 (total 1000) y una muestra total de 100, los tamaños muestrales son 200·(100/1000) = 20, 300·(100/1000) = 30 y 500·(100/1000) = 50.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
fa7f2840-4c7b-4bab-82ab-23de360efafa,M2,¿Cuál es el resultado de la expresión 6³ - 4³?,"{""a"":""153"",""b"":""304"",""c"":""152"",""d"":""151""}",c,La expresión 6³ - 4³ es igual a 152.,1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
4e4d941c-7155-4f5b-b5ba-53314e208ae9,M2,"En un triángulo ABC, la bisectriz del ángulo A corta al lado BC en el punto D. ¿Qué relación existe entre los segmentos BD, DC y los lados AB, AC?","{""a"":""BD·DC = AB/AC"",""b"":""BD/DC = AC/AB"",""c"":""BD/DC = AB·AC"",""d"":""BD/DC = AB/AC""}",d,"El teorema de la bisectriz establece que si AD es bisectriz del ángulo A en el triángulo ABC, entonces BD/DC = AB/AC.",5,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
3e2738e5-b197-42f1-b917-adbaf3b1c597,M2,"Si a² - b² = -96, a + b = 12, ¿cuál es el valor de a?","{""a"":""2"",""b"":""4"",""c"":""3"",""d"":""1""}",a,"Dado que a² - b² = -96, a + b = 12, se puede determinar que a = 2.",1,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
f813f1fe-ee5b-4033-b951-a823c88d9b20,M2,"En un triángulo ABC, la bisectriz del ángulo A corta al lado BC en el punto D. ¿Qué relación existe entre los segmentos BD, DC y los lados AB, AC?","{""a"":""BD·DC = AB/AC"",""b"":""BD/DC = AB/AC"",""c"":""BD/DC = AB·AC"",""d"":""BD/DC = AC/AB""}",b,"El teorema de la bisectriz establece que si AD es bisectriz del ángulo A en el triángulo ABC, entonces BD/DC = AB/AC.",5,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
18091c9a-5759-4104-a9ab-9523944117f9,M2,¿Cuál es la solución de la ecuación 1x²  -1x  -6 = 0?,"{""a"":""x = -3 o x = 2"",""b"":""x = 3 o x = -2"",""c"":""x = 2 o x = -3"",""d"":""x = 4 o x = -1""}",b,La ecuación 1x²  -1x  -6 = 0 tiene dos soluciones reales: x = 3 y x = -2.,2,2025-04-14T20:44:40.345Z,true,Álgebra,Ecuaciones de segundo grado,,Álgebra y Funciones,AI Generated
dd6cce2c-47da-4df7-9b8b-080038cd255d,M2,"Dados los vectores u = (5, 5) y v = (1, 2), ¿cuál es el producto escalar u · v?","{""a"":""15"",""b"":""(15)"",""c"":""-5"",""d"":""(5, 10)""}",a,El producto escalar de dos vectores se calcula como u · v = u₁v₁ + u₂v₂ = 5·1 + 5·2 = 15.,3,2025-04-14T20:44:40.345Z,true,Geometría,Vectores,,Geometría,AI Generated
581b3c5b-625d-44ac-ae85-9f93ab4e60d2,M2,"En una encuesta a 100 personas, 40 dijeron que preferían el producto A. Calcule un intervalo de confianza del 90% para la proporción poblacional.","{""a"":""0.30 < p < 0.50"",""b"":""0.25 < p < 0.55"",""c"":""0.32 < p < 0.48"",""d"":""0.35 < p < 0.45""}",c,"La proporción muestral es p̂ = 40/100 = 0.4. Para un nivel de confianza del 90%, el valor crítico z es aproximadamente 1.645. El error estándar de la proporción es √[p̂(1-p̂)/n] = √[0.4·0.6/100] = √[0.0024] = 0.049. El intervalo de confianza es 0.4 ± 1.645·0.049 = 0.4 ± 0.081, es decir, 0.319 < p < 0.481, que redondeado es 0.32 < p < 0.48.",3,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Variables aleatorias,,Probabilidad y Estadística,AI Generated
07fc429e-b0d0-4bfb-938a-81e53d3f38ee,M2,Se ha encontrado que la relación entre la altura (x) en centímetros y el peso (y) en kilogramos de cierto grupo se modela mediante la ecuación y = 0.5x - 30. ¿Cuál es el peso estimado de una persona que mide 170 cm de altura?,"{""a"":""50 kg"",""b"":""65 kg"",""c"":""60 kg"",""d"":""55 kg""}",d,Sustituimos x = 170 en la ecuación y = 0.5x - 30: y = 0.5·170 - 30 = 85 - 30 = 55 kg.,3,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Medidas de dispersion,,Probabilidad y Estadística,AI Generated
25c94d9f-9f4c-4844-be56-7bc8af671a2f,M2,Un rectángulo tiene un perímetro de 20 cm y un ancho de 5 cm. ¿Cuál es su área?,"{""a"":""-25.0"",""b"":""25.0"",""c"":""22.5"",""d"":""27.5""}",b,"El perímetro de un rectángulo es 2(largo + ancho). Si el perímetro es 20 cm y el ancho es 5 cm, entonces el largo es 5.0 cm y el área es 5 cm × 5.0 cm = 25.0 cm².",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
a35ed528-713e-4bcc-a9e1-5ed71792d929,M2,"En un plano, se tiene una circunferencia de radio 4 cm. ¿Qué figura se obtiene al proyectar esta circunferencia sobre otro plano inclinado 45° respecto al original?","{""a"":""Una circunferencia"",""b"":""Una parábola"",""c"":""Una elipse"",""d"":""Una hipérbola""}",c,"Al proyectar una circunferencia sobre un plano inclinado, se obtiene una elipse. La excentricidad de la elipse depende del ángulo de inclinación.",5,2025-04-14T20:44:40.345Z,true,Geometría,Homotecia de figuras,,Geometría,AI Generated
365bff24-a393-418a-bdf1-8a7f7407094b,M2,¿Cuál es el valor de x en la ecuación log_2(x^5) = 3?,"{""a"":""40"",""b"":""1.515716566510398"",""c"":""8"",""d"":""1.5157165665103982""}",b,"Partimos de log_2(x^5) = 3. Por propiedad de logaritmos, b·log_2(x) = 3, de donde log_2(x) = 3/5. Despejando x, obtenemos x = a^(3/5) = 1.515716566510398.",5,2025-04-14T20:44:40.345Z,true,Números,Conjunto de los numeros reales,,Números,AI Generated
a41cf29a-b848-4cd6-b8fc-e8831dce4517,M2,Un rectángulo tiene un perímetro de 28 cm y un ancho de 5 cm. ¿Cuál es su área?,"{""a"":""40.5"",""b"":""49.5"",""c"":""-45.0"",""d"":""45.0""}",d,"El perímetro de un rectángulo es 2(largo + ancho). Si el perímetro es 28 cm y el ancho es 5 cm, entonces el largo es 9.0 cm y el área es 5 cm × 9.0 cm = 45.0 cm².",2,2025-04-14T20:44:40.345Z,true,Geometría,Triángulos y cuadriláteros,,Geometría,AI Generated
dcf554fe-a6cd-4e0c-acff-c6758d70866b,M2,Se quiere contrastar la hipótesis nula H₀: p = 0.4 contra la alternativa H₁: p ≠ 0.4. Una muestra aleatoria de tamaño n = 100 da una proporción muestral p̂ = 0.5. ¿Cuál es el valor del estadístico de contraste z y la conclusión al nivel de significación α = 0.05?,"{""a"":""z = 1.96, se rechaza H₀"",""b"":""z = 1.96, no se rechaza H₀"",""c"":""z = 2.04, se rechaza H₀"",""d"":""z = 2.04, no se rechaza H₀""}",c,"El estadístico de contraste es z = (p̂ - p₀)/√[p₀(1-p₀)/n] = (0.5 - 0.4)/√[0.4·0.6/100] = 0.1/0.049 = 2.04. Para α = 0.05 en un contraste bilateral, el valor crítico es z = 1.96. Como 2.04 > 1.96, se rechaza H₀.",4,2025-04-14T20:44:40.345Z,true,Probabilidad y Estadística,Probabilidad condicional,,Probabilidad y Estadística,AI Generated
